"ID";"Sectoren";"Perioden";"TotaalInkomsten_1";"TotaalBelastingen_2";"TotaalBelastingenOpProdEnInvoer_3";"ProductgebondenBelastingen_4";"NietProductgebondenBelastingen_5";"TotaalBelastOpInkomenEnVermogen_6";"BelastingenOpInkomen_7";"BelastingenOpVermogen_8";"Vermogensheffingen_9";"WettelijkeSocialeVerzekeringspremies_10";"VerkopenVanGoederenEnDiensten_11";"TotaalInkomenUitVermogen_12";"Rente_13";"Winstuitkeringen_14";"OverigInkomenUitInvesteringen_15";"InkomenUitGrondEnMineraleReserves_16";"TotaalInkomensoverdrachten_17";"InkomensoverdrachtenBinnenDeOverheid_18";"InkomensoverdrIvmInternationSamenw_19";"OverigeInkomensoverdrachten_20";"TotaalKapitaaloverdrExclVermogen_21";"Investeringsbijdragen_22";"OverigeKapitaaloverdrachten_23";"TotaalOverigeInkomsten_24";"InvesteringenInEigenBeheer_25";"Subsidies_26";"ToegerekendeSocialePremies_27";"TotaalUitgaven_28";"TotaalBeloningVanWerknemers_29";"Lonen_30";"SocialePremiesTLVWerkgevers_31";"AankopenGoederenEnDiensten_32";"TotaalNettoInvesteringen_33";"TotaalNettoInvestInVasteActiva_34";"BrutoInvesteringenInVasteActiva_35";"Afschrijvingen_36";"VeranderingenInVoorradenInclKos_37";"Afschrijvingen_38";"SaldoAanEnVerkopenVanNietGepro_39";"TotaalInkomenUitVermogen_40";"Rente_41";"InkomenUitGrondEnMineraleReserves_42";"TotaalUitkeringen_43";"TotaalSocialeUitkeringenInGeld_44";"UitkeringenWettSocVerzInGeld_45";"UitkeringenSocialeVoorzieningInGeld_46";"TotaalSocialeUitkeringenInNatura_47";"UitkeringenWettSocVerzInNatura_48";"UitkeringenSocVoorzieningInNatura_49";"TotaalSubsidies_50";"ProductgebondenSubsidies_51";"NietProductgebondenSubsidies_52";"TotaalInkomensoverdrachten_53";"InkomensoverdrachtenBinnenDeOverheid_54";"InkomensoverdrIvmInternationSamenw_55";"TotaalEigenMiddelenVanDeEU_56";"BTWAfdrachten_57";"BNIAfdrachten_58";"OverigeInkomensoverdrachten_59";"TotaalKapitaaloverdrachten_60";"Investeringsbijdragen_61";"OverigeKapitaaloverdrachten_62";"TotaalOverigeUitgaven_63";"BelastingenOpProductieEnInvoer_64";"BelastingenOpInkomenEnVermogen_65";"UitkSocVerzRechtstrDoorWerkgevers_66";"TotaalOverheidssaldo_67";"OverheidssaldoInkomsten_68";"OverheidssaldoUitgaven_69";"TotaalExploitatiesaldo_70";"ExploitatiesaldoOverheidssaldo_71";"NettoInvesteringen_72";"SaldoAanEnVerkopenVanNiet_73";"TotaalAardgasbaten_74";"Dividenden_75";"InkomenUitGrondEnMineraleReserves_76";"Vennootschapsbelasting_77";"WerkelijkeRenteInkomsten_78";"WerkelijkeRenteUitgaven_79"
"375";"22";"2013JJ00";"21398";"647";"647";"0";"647";"0";"0";"0";"0";"0";"2385";"70";"70";"0";"0";"0";"12053";"11862";"17";"174";"2462";"1922";"540";"3781";"3432";"5";"344";"20710";"8435";"6250";"2185";"4326";"894";"894";"6186";"-5292";"0";"5292";"-57";"38";"38";"0";"239";"0";"0";"0";"239";"0";"239";"508";"0";"508";"220";"11";"0";"0";"0";"0";"209";"383";"72";"311";"432";"88";"0";"344";"688";"21398";"-20710";"1525";"688";"894";"-57";;;;;"69";"96"
"376";"22";"2014KW01";"5310";"121";"121";"0";"121";"0";"0";"0";"0";"0";"645";"56";"56";"0";"0";"0";"3063";"3010";"7";"46";"452";"452";"0";"973";"892";"1";"80";"5111";"1984";"1422";"562";"1084";"196";"196";"1530";"-1334";"0";"1334";"-121";"17";"17";"0";"62";"0";"0";"0";"62";"0";"62";"149";"0";"149";"50";"2";"0";"0";"0";"0";"48";"237";"0";"237";"119";"26";"13";"80";"199";"5310";"-5111";"274";"199";"196";"-121";;;;;"55";"35"
"377";"22";"2014KW02";"5897";"122";"122";"0";"122";"0";"0";"0";"0";"0";"606";"54";"54";"0";"0";"0";"3667";"3615";"7";"45";"464";"464";"0";"984";"883";"2";"99";"5538";"2379";"1786";"593";"1077";"215";"215";"1560";"-1345";"0";"1345";"-126";"16";"16";"0";"62";"0";"0";"0";"62";"0";"62";"144";"0";"144";"54";"1";"0";"0";"0";"0";"53";"236";"0";"236";"136";"23";"14";"99";"359";"5897";"-5538";"448";"359";"215";"-126";;;;;"54";"35"
"378";"22";"2014KW03";"4732";"123";"123";"0";"123";"0";"0";"0";"0";"0";"647";"56";"56";"0";"0";"0";"2517";"2468";"6";"43";"438";"438";"0";"951";"868";"1";"82";"5129";"1933";"1418";"515";"1084";"275";"275";"1621";"-1346";"0";"1346";"-133";"16";"16";"0";"53";"0";"0";"0";"53";"0";"53";"144";"0";"144";"59";"2";"0";"0";"0";"0";"57";"237";"0";"237";"115";"20";"13";"82";"-397";"4732";"-5129";"-255";"-397";"275";"-133";;;;;"56";"36"
"379";"22";"2014KW04";"5351";"122";"122";"0";"122";"0";"0";"0";"0";"0";"649";"52";"52";"0";"0";"0";"3112";"3062";"8";"42";"455";"453";"2";"961";"869";"1";"91";"5757";"2340";"1789";"551";"1129";"316";"316";"1727";"-1411";"0";"1411";"-121";"20";"20";"0";"46";"0";"0";"0";"46";"0";"46";"160";"0";"160";"74";"15";"0";"0";"0";"0";"59";"253";"0";"253";"129";"24";"14";"91";"-406";"5351";"-5757";"-211";"-406";"316";"-121";;;;;"54";"36"
"380";"22";"2014JJ00";"21290";"488";"488";"0";"488";"0";"0";"0";"0";"0";"2547";"218";"218";"0";"0";"0";"12359";"12155";"28";"176";"1809";"1807";"2";"3869";"3512";"5";"352";"21535";"8636";"6415";"2221";"4374";"1002";"1002";"6438";"-5436";"0";"5436";"-501";"69";"69";"0";"223";"0";"0";"0";"223";"0";"223";"597";"0";"597";"237";"20";"0";"0";"0";"0";"217";"963";"0";"963";"499";"93";"54";"352";"-245";"21290";"-21535";"256";"-245";"1002";"-501";;;;;"219";"142"
"381";"22";"2015KW01";"5350";"0";"0";"0";"0";"0";"0";"0";"0";"0";"713";"46";"46";"0";"0";"0";"3184";"3142";"5";"37";"405";"405";"0";"1002";"905";"0";"97";"5077";"2004";"1450";"554";"1162";"91";"91";"1451";"-1360";"0";"1360";"-289";"23";"23";"0";"65";"0";"0";"0";"65";"0";"65";"155";"0";"155";"60";"6";"0";"0";"0";"0";"54";"326";"0";"326";"120";"23";"0";"97";"273";"5350";"-5077";"75";"273";"91";"-289";;;;;"49";"35"
"382";"22";"2015KW02";"5782";"0";"0";"0";"0";"0";"0";"0";"0";"0";"582";"43";"43";"0";"0";"0";"3711";"3669";"6";"36";"412";"412";"0";"1034";"927";"1";"106";"5405";"2429";"1837";"592";"1105";"132";"132";"1494";"-1362";"0";"1362";"-292";"22";"22";"0";"67";"0";"0";"0";"67";"0";"67";"112";"0";"112";"62";"5";"0";"0";"0";"0";"57";"278";"0";"278";"128";"22";"0";"106";"377";"5782";"-5405";"217";"377";"132";"-292";;;;;"46";"33"
"383";"22";"2015KW03";"4605";"0";"0";"0";"0";"0";"0";"0";"0";"0";"778";"42";"42";"0";"0";"0";"2333";"2292";"7";"34";"452";"452";"0";"1000";"903";"1";"96";"4972";"1978";"1465";"513";"1089";"171";"171";"1554";"-1383";"0";"1383";"-299";"20";"20";"0";"56";"0";"0";"0";"56";"0";"56";"122";"0";"122";"59";"3";"0";"0";"0";"0";"56";"276";"0";"276";"117";"21";"0";"96";"-367";"4605";"-4972";"-495";"-367";"171";"-299";;;;;"44";"30"
"384";"22";"2015KW04";"5115";"0";"0";"0";"0";"0";"0";"0";"0";"0";"659";"39";"39";"0";"0";"0";"2953";"2912";"8";"33";"447";"447";"0";"1017";"912";"1";"104";"5875";"2451";"1842";"609";"1134";"190";"190";"1611";"-1421";"0";"1421";"-298";"16";"16";"0";"48";"0";"0";"0";"48";"0";"48";"130";"0";"130";"81";"31";"0";"0";"0";"0";"50";"572";"0";"572";"130";"26";"0";"104";"-760";"5115";"-5875";"-868";"-760";"190";"-298";;;;;"40";"27"
"385";"22";"2015JJ00";"20852";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2732";"170";"170";"0";"0";"0";"12181";"12015";"26";"140";"1716";"1716";"0";"4053";"3647";"3";"403";"21329";"8862";"6594";"2268";"4490";"584";"584";"6110";"-5526";"0";"5526";"-1178";"81";"81";"0";"236";"0";"0";"0";"236";"0";"236";"519";"0";"519";"262";"45";"0";"0";"0";"0";"217";"1452";"0";"1452";"495";"92";"0";"403";"-477";"20852";"-21329";"-1071";"-477";"584";"-1178";;;;;"179";"125"
"386";"22";"2016KW01";"5220";"0";"0";"0";"0";"0";"0";"0";"0";"0";"743";"37";"37";"0";"0";"0";"3061";"3020";"7";"34";"352";"352";"0";"1027";"924";"1";"102";"5275";"2005";"1458";"547";"1241";"203";"203";"1603";"-1400";"0";"1400";"3";"22";"22";"0";"69";"0";"0";"0";"69";"0";"69";"118";"0";"118";"87";"33";"0";"0";"0";"0";"54";"3";"0";"3";"124";"22";"0";"102";"-55";"5220";"-5275";"151";"-55";"203";"3";;;;;"40";"32"
"387";"22";"2016KW02";"5906";"0";"0";"0";"0";"0";"0";"0";"0";"0";"598";"37";"37";"0";"0";"0";"3834";"3791";"6";"37";"373";"373";"0";"1064";"958";"0";"106";"5677";"2437";"1851";"586";"1134";"250";"250";"1639";"-1389";"0";"1389";"-10";"22";"22";"0";"71";"0";"0";"0";"71";"0";"71";"112";"0";"112";"57";"0";"0";"0";"0";"0";"57";"87";"0";"87";"128";"22";"0";"106";"229";"5906";"-5677";"469";"229";"250";"-10";;;;;"40";"32"
"388";"22";"2016KW03";"5136";"0";"0";"0";"0";"0";"0";"0";"0";"0";"807";"36";"36";"0";"0";"0";"2740";"2699";"7";"34";"520";"520";"0";"1033";"940";"0";"93";"5111";"1987";"1476";"511";"1112";"199";"199";"1623";"-1424";"0";"1424";"-3";"21";"21";"0";"54";"0";"0";"0";"54";"0";"54";"123";"0";"123";"75";"19";"0";"0";"0";"0";"56";"4";"0";"4";"115";"22";"0";"93";"25";"5136";"-5111";"221";"25";"199";"-3";;;;;"39";"31"
"389";"22";"2016KW04";"5383";"0";"0";"0";"0";"0";"0";"0";"0";"0";"652";"37";"37";"0";"0";"0";"3228";"3183";"6";"39";"397";"397";"0";"1069";"950";"2";"117";"5746";"2486";"1871";"615";"1171";"186";"186";"1639";"-1453";"0";"1453";"15";"19";"19";"0";"47";"0";"0";"0";"47";"0";"47";"172";"0";"172";"50";"0";"0";"0";"0";"0";"50";"5";"0";"5";"142";"25";"0";"117";"-363";"5383";"-5746";"-162";"-363";"186";"15";;;;;"40";"30"
"390";"22";"2016JJ00";"21645";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2800";"147";"147";"0";"0";"0";"12863";"12693";"26";"144";"1642";"1642";"0";"4193";"3772";"3";"418";"21809";"8915";"6656";"2259";"4658";"838";"838";"6504";"-5666";"0";"5666";"5";"84";"84";"0";"241";"0";"0";"0";"241";"0";"241";"525";"0";"525";"269";"52";"0";"0";"0";"0";"217";"99";"0";"99";"509";"91";"0";"418";"-164";"21645";"-21809";"679";"-164";"838";"5";;;;;"159";"125"
"391";"22";"2017KW01";"5438";"0";"0";"0";"0";"0";"0";"0";"0";"0";"760";"41";"41";"0";"0";"0";"3190";"3143";"0";"47";"417";"417";"0";"1030";"926";"1";"103";"5384";"2059";"1486";"573";"1248";"242";"242";"1663";"-1421";"0";"1421";"1";"15";"15";"0";"70";"0";"0";"0";"70";"0";"70";"129";"0";"129";"58";"2";"0";"0";"0";"0";"56";"17";"14";"3";"124";"21";"0";"103";"54";"5438";"-5384";"297";"54";"242";"1";;;;;"44";"25"
"392";"22";"2017KW02";"6099";"0";"0";"0";"0";"0";"0";"0";"0";"0";"594";"30";"30";"0";"0";"0";"3881";"3857";"0";"24";"519";"499";"20";"1075";"964";"0";"111";"5762";"2476";"1860";"616";"1153";"305";"305";"1718";"-1413";"0";"1413";"1";"3";"3";"0";"72";"0";"0";"0";"72";"0";"72";"122";"0";"122";"76";"17";"0";"0";"0";"0";"59";"8";"3";"5";"133";"22";"0";"111";"337";"6099";"-5762";"643";"337";"305";"1";;;;;"33";"13"
"393";"22";"2017KW03";"5239";"0";"0";"0";"0";"0";"0";"0";"0";"0";"817";"33";"33";"0";"0";"0";"3011";"2975";"0";"36";"327";"327";"0";"1051";"944";"0";"107";"5324";"2071";"1524";"547";"1127";"283";"283";"1726";"-1443";"0";"1443";"1";"8";"8";"0";"55";"0";"0";"0";"55";"0";"55";"124";"0";"124";"69";"13";"0";"0";"0";"0";"56";"17";"13";"4";"126";"19";"0";"107";"-85";"5239";"-5324";"199";"-85";"283";"1";;;;;"35";"17"
"394";"22";"2017KW04";"5778";"0";"0";"0";"0";"0";"0";"0";"0";"0";"651";"35";"35";"0";"0";"0";"3540";"3493";"0";"47";"483";"483";"0";"1069";"953";"0";"116";"6012";"2628";"1971";"657";"1159";"267";"267";"1746";"-1479";"0";"1479";"1";"24";"24";"0";"48";"0";"0";"0";"48";"0";"48";"170";"0";"170";"63";"13";"0";"0";"0";"0";"50";"33";"33";"0";"140";"24";"0";"116";"-234";"5778";"-6012";"34";"-234";"267";"1";;;;;"37";"33"
"395";"22";"2017JJ00";"22554";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2822";"139";"139";"0";"0";"0";"13622";"13468";"0";"154";"1746";"1726";"20";"4225";"3787";"1";"437";"22482";"9234";"6841";"2393";"4687";"1097";"1097";"6853";"-5756";"0";"5756";"4";"50";"50";"0";"245";"0";"0";"0";"245";"0";"245";"545";"0";"545";"266";"45";"0";"0";"0";"0";"221";"75";"63";"12";"523";"86";"0";"437";"72";"22554";"-22482";"1173";"72";"1097";"4";;;;;"149";"88"
"396";"30";"1995JJ00";"69896";"3951";"2271";"0";"2271";"1672";"0";"1672";"8";"0";"7041";"4791";"3611";"556";"0";"624";"33582";"33118";"147";"317";"18440";"1574";"16866";"2091";"418";"20";"1653";"69892";"20740";"16807";"3933";"12091";"1491";"1489";"6288";"-4799";"2";"4799";"-1042";"3790";"3780";"10";"7810";"5213";"0";"5213";"2597";"0";"2597";"1236";"1158";"78";"348";"49";"0";"0";"0";"0";"299";"16688";"865";"15823";"1941";"288";"0";"1653";"4";"69896";"-69892";"453";"4";"1491";"-1042";;;;;"3335";"4614"
"397";"30";"1996JJ00";"53754";"4436";"2356";"0";"2356";"2076";"0";"2076";"4";"0";"7417";"3260";"2098";"538";"0";"624";"34064";"33555";"184";"325";"2272";"1759";"513";"2305";"412";"81";"1812";"53205";"21053";"16927";"4126";"12467";"1656";"1653";"6716";"-5063";"3";"5063";"-1848";"2377";"2363";"14";"7921";"5354";"0";"5354";"2567";"0";"2567";"1322";"1153";"169";"376";"36";"0";"0";"0";"0";"340";"710";"710";"0";"2108";"296";"0";"1812";"549";"53754";"-53205";"357";"549";"1656";"-1848";;;;;"1886";"3253"
"398";"30";"1997JJ00";"56493";"4722";"2542";"0";"2542";"2175";"0";"2175";"5";"0";"8023";"3083";"2046";"611";"0";"426";"35036";"34520";"174";"342";"3321";"1248";"2073";"2308";"349";"127";"1832";"53672";"21989";"17953";"4036";"12810";"1174";"1171";"6499";"-5328";"3";"5328";"-1306";"2364";"2348";"16";"6584";"5157";"0";"5157";"1427";"0";"1427";"1567";"1268";"299";"417";"50";"0";"0";"0";"0";"367";"599";"599";"0";"2146";"314";"0";"1832";"2821";"56493";"-53672";"2689";"2821";"1174";"-1306";;;;;"1834";"3079"
"399";"30";"1998JJ00";"57113";"5092";"2686";"0";"2686";"2400";"0";"2400";"6";"0";"8407";"2872";"1860";"605";"0";"407";"36327";"35939";"60";"328";"1843";"1184";"659";"2572";"532";"173";"1867";"57151";"23204";"18135";"5069";"13524";"1755";"1750";"7239";"-5489";"5";"5489";"-1310";"2338";"2322";"16";"6583";"4993";"0";"4993";"1590";"0";"1590";"1707";"1264";"443";"642";"45";"0";"0";"0";"0";"597";"1012";"1012";"0";"2207";"340";"0";"1867";"-38";"57113";"-57151";"407";"-38";"1755";"-1310";;;;;"1663";"2918"
"400";"30";"1999KW01";"15288";"1339";"713";"0";"713";"624";"0";"624";"2";"0";"2230";"721";"486";"115";"0";"120";"9806";"9701";"15";"90";"552";"353";"199";"640";"148";"57";"435";"13829";"5456";"4195";"1261";"3505";"200";"196";"1640";"-1444";"4";"1444";"-322";"626";"622";"4";"1373";"955";"0";"955";"418";"0";"418";"530";"415";"115";"197";"16";"0";"0";"0";"0";"181";"300";"293";"7";"520";"85";"0";"435";"1459";"15288";"-13829";"1337";"1459";"200";"-322";;;;;"438";"782"
"401";"30";"1999KW02";"15011";"1309";"693";"0";"693";"614";"0";"614";"2";"0";"2221";"892";"490";"282";"0";"120";"9343";"9238";"15";"90";"552";"353";"199";"694";"135";"54";"505";"16137";"6836";"5466";"1370";"3581";"463";"459";"1928";"-1469";"4";"1469";"-322";"621";"617";"4";"1822";"1385";"0";"1385";"437";"0";"437";"553";"438";"115";"218";"19";"0";"0";"0";"0";"199";"300";"294";"6";"596";"91";"0";"505";"-1126";"15011";"-16137";"-985";"-1126";"463";"-322";;;;;"439";"781"
"402";"30";"1999KW03";"14902";"1346";"714";"0";"714";"630";"0";"630";"2";"0";"1995";"820";"491";"207";"0";"122";"9547";"9443";"15";"89";"551";"352";"199";"643";"146";"49";"448";"14323";"5500";"4272";"1228";"3526";"580";"575";"2020";"-1445";"5";"1445";"-322";"629";"624";"5";"1504";"1085";"0";"1085";"419";"0";"419";"449";"334";"115";"183";"16";"0";"0";"0";"0";"167";"299";"293";"6";"530";"82";"0";"448";"579";"14902";"-14323";"837";"579";"580";"-322";;;;;"439";"783"
"403";"30";"1999KW04";"15891";"1290";"674";"0";"674";"615";"0";"615";"1";"0";"2665";"754";"489";"144";"0";"121";"9921";"9816";"15";"90";"551";"352";"199";"710";"125";"54";"531";"16512";"6727";"5367";"1360";"3966";"779";"775";"2264";"-1489";"4";"1489";"-321";"628";"623";"5";"1667";"1236";"0";"1236";"431";"0";"431";"473";"358";"115";"173";"19";"0";"0";"0";"0";"154";"300";"293";"7";"631";"100";"0";"531";"-621";"15891";"-16512";"-163";"-621";"779";"-321";;;;;"439";"785"
"404";"30";"1999JJ00";"61092";"5284";"2794";"0";"2794";"2483";"0";"2483";"7";"0";"9111";"3187";"1956";"748";"0";"483";"38617";"38198";"60";"359";"2206";"1410";"796";"2687";"554";"214";"1919";"60801";"24519";"19300";"5219";"14578";"2022";"2005";"7852";"-5847";"17";"5847";"-1287";"2504";"2486";"18";"6366";"4661";"0";"4661";"1705";"0";"1705";"2005";"1545";"460";"771";"70";"0";"0";"0";"0";"701";"1199";"1173";"26";"2277";"358";"0";"1919";"291";"61092";"-60801";"1026";"291";"2022";"-1287";;;;;"1755";"3131"
"405";"30";"2000KW01";"15589";"1440";"760";"0";"760";"679";"0";"679";"1";"0";"2299";"748";"596";"57";"0";"95";"9749";"9652";"3";"94";"686";"509";"177";"667";"160";"62";"445";"15012";"5804";"4469";"1335";"3785";"273";"270";"1836";"-1566";"3";"1566";"-297";"602";"598";"4";"1560";"1061";"0";"1061";"499";"0";"499";"616";"428";"188";"229";"21";"0";"0";"0";"0";"208";"336";"327";"9";"538";"93";"0";"445";"577";"15589";"-15012";"553";"577";"273";"-297";;;;;"523";"738"
"406";"30";"2000KW02";"16994";"1414";"743";"0";"743";"670";"0";"670";"1";"0";"2345";"1023";"604";"323";"0";"96";"10785";"10688";"3";"94";"686";"509";"177";"741";"161";"61";"519";"17192";"7275";"5823";"1452";"3862";"475";"471";"2067";"-1596";"4";"1596";"-296";"605";"601";"4";"1892";"1337";"0";"1337";"555";"0";"555";"597";"411";"186";"232";"23";"0";"0";"0";"0";"209";"335";"326";"9";"619";"100";"0";"519";"-198";"16994";"-17192";"-19";"-198";"475";"-296";;;;;"524";"736"
"407";"30";"2000KW03";"15597";"1441";"754";"0";"754";"686";"0";"686";"1";"0";"2071";"1018";"601";"322";"0";"95";"9693";"9596";"3";"94";"687";"509";"178";"687";"175";"54";"458";"15238";"5852";"4549";"1303";"3806";"507";"504";"2075";"-1571";"3";"1571";"-296";"604";"600";"4";"1556";"1061";"0";"1061";"495";"0";"495";"526";"338";"188";"229";"19";"0";"0";"0";"0";"210";"336";"327";"9";"547";"89";"0";"458";"359";"15597";"-15238";"570";"359";"507";"-296";;;;;"523";"736"
"408";"30";"2000KW04";"17110";"1430";"759";"0";"759";"670";"0";"670";"1";"0";"2700";"759";"605";"58";"0";"96";"10785";"10687";"4";"94";"685";"508";"177";"751";"153";"59";"539";"18002";"7164";"5722";"1442";"4291";"1181";"1177";"2792";"-1615";"4";"1615";"-297";"610";"605";"5";"1648";"1144";"0";"1144";"504";"0";"504";"582";"394";"188";"231";"22";"0";"0";"0";"0";"209";"335";"326";"9";"642";"103";"0";"539";"-892";"17110";"-18002";"-8";"-892";"1181";"-297";;;;;"524";"740"
"409";"30";"2000JJ00";"65290";"5725";"3016";"0";"3016";"2705";"0";"2705";"4";"0";"9415";"3548";"2406";"760";"0";"382";"41012";"40623";"13";"376";"2744";"2035";"709";"2846";"649";"236";"1961";"65444";"26095";"20563";"5532";"15744";"2436";"2422";"8770";"-6348";"14";"6348";"-1186";"2421";"2404";"17";"6656";"4603";"0";"4603";"2053";"0";"2053";"2321";"1571";"750";"921";"85";"0";"0";"0";"0";"836";"1342";"1306";"36";"2346";"385";"0";"1961";"-154";"65290";"-65444";"1096";"-154";"2436";"-1186";;;;;"2094";"2950"
"410";"30";"2001KW01";"16655";"1533";"811";"0";"811";"721";"0";"721";"1";"0";"2501";"691";"559";"58";"0";"74";"10598";"10499";"2";"97";"579";"463";"116";"753";"191";"77";"485";"16247";"6224";"4786";"1438";"4028";"333";"330";"2022";"-1692";"3";"1692";"-168";"515";"510";"5";"1719";"1156";"0";"1156";"563";"0";"563";"665";"453";"212";"292";"25";"0";"0";"0";"0";"267";"366";"333";"33";"581";"96";"0";"485";"408";"16655";"-16247";"573";"408";"333";"-168";;;;;"546";"634"
"411";"30";"2001KW02";"17940";"1518";"798";"0";"798";"719";"0";"719";"1";"0";"2188";"1084";"559";"451";"0";"74";"11781";"11682";"2";"97";"579";"462";"117";"790";"186";"73";"531";"18132";"7792";"6240";"1552";"4101";"447";"444";"2167";"-1723";"3";"1723";"-169";"510";"506";"4";"1833";"1302";"0";"1302";"531";"0";"531";"595";"422";"173";"298";"30";"1";"0";"0";"0";"267";"368";"334";"34";"634";"103";"0";"531";"-192";"17940";"-18132";"86";"-192";"447";"-169";;;;;"547";"634"
"412";"30";"2001KW03";"16410";"1538";"815";"0";"815";"722";"0";"722";"1";"0";"2203";"862";"559";"228";"0";"75";"10497";"10398";"2";"97";"580";"463";"117";"730";"194";"68";"468";"16301";"6273";"4871";"1402";"4064";"511";"508";"2210";"-1702";"3";"1702";"-168";"506";"500";"6";"1609";"1090";"0";"1090";"519";"0";"519";"586";"406";"180";"292";"25";"0";"0";"0";"0";"267";"367";"333";"34";"559";"91";"0";"468";"109";"16410";"-16301";"452";"109";"511";"-168";;;;;"545";"637"
"413";"30";"2001KW04";"17666";"1531";"811";"0";"811";"719";"0";"719";"1";"0";"2647";"688";"556";"58";"0";"74";"11408";"11306";"3";"99";"580";"463";"117";"812";"207";"72";"533";"18852";"7633";"6090";"1543";"4563";"1035";"1031";"2764";"-1733";"4";"1733";"-170";"523";"518";"5";"1614";"1084";"0";"1084";"530";"0";"530";"622";"432";"190";"299";"31";"0";"0";"0";"0";"268";"367";"333";"34";"633";"100";"0";"533";"-1186";"17666";"-18852";"-321";"-1186";"1035";"-170";;;;;"545";"642"
"414";"30";"2001JJ00";"68671";"6120";"3235";"0";"3235";"2881";"0";"2881";"4";"0";"9539";"3325";"2233";"795";"0";"297";"44284";"43885";"9";"390";"2318";"1851";"467";"3085";"778";"290";"2017";"69532";"27922";"21987";"5935";"16756";"2326";"2313";"9163";"-6850";"13";"6850";"-675";"2054";"2034";"20";"6775";"4632";"0";"4632";"2143";"0";"2143";"2468";"1713";"755";"1181";"111";"1";"0";"0";"0";"1069";"1468";"1333";"135";"2407";"390";"0";"2017";"-861";"68671";"-69532";"790";"-861";"2326";"-675";;;;;"2183";"2547"
"415";"30";"2002KW01";"17567";"1629";"864";"0";"864";"764";"0";"764";"1";"0";"2421";"631";"476";"73";"0";"82";"11592";"11485";"7";"100";"551";"480";"71";"743";"203";"86";"454";"17471";"6662";"5083";"1579";"4410";"407";"402";"2215";"-1813";"5";"1813";"-99";"443";"437";"6";"1836";"1243";"0";"1243";"593";"0";"593";"700";"484";"216";"352";"19";"1";"0";"0";"0";"332";"389";"358";"31";"558";"104";"0";"454";"96";"17567";"-17471";"404";"96";"407";"-99";;;;;"465";"595"
"416";"30";"2002KW02";"19166";"1618";"853";"0";"853";"764";"0";"764";"1";"0";"2344";"1041";"475";"484";"0";"82";"12806";"12700";"6";"100";"551";"480";"71";"806";"198";"82";"526";"19501";"8335";"6633";"1702";"4482";"602";"597";"2442";"-1845";"5";"1845";"-100";"440";"435";"5";"1871";"1312";"0";"1312";"559";"0";"559";"646";"473";"173";"355";"22";"1";"0";"0";"0";"332";"389";"359";"30";"636";"110";"0";"526";"-335";"19166";"-19501";"167";"-335";"602";"-100";;;;;"464";"598"
"417";"30";"2002KW03";"17351";"1631";"866";"0";"866";"764";"0";"764";"1";"0";"2214";"798";"475";"241";"0";"82";"11414";"11308";"7";"99";"550";"479";"71";"744";"209";"76";"459";"17494";"6709";"5170";"1539";"4449";"615";"610";"2435";"-1825";"5";"1825";"-99";"422";"416";"6";"1671";"1125";"0";"1125";"546";"0";"546";"604";"424";"180";"352";"19";"1";"0";"0";"0";"332";"389";"359";"30";"557";"98";"0";"459";"-143";"17351";"-17494";"373";"-143";"615";"-99";;;;;"462";"590"
"418";"30";"2002KW04";"18139";"1634";"870";"0";"870";"764";"0";"764";"0";"0";"2706";"630";"474";"72";"0";"84";"11772";"11666";"7";"99";"551";"480";"71";"846";"225";"77";"544";"20302";"8170";"6474";"1696";"4992";"1232";"1228";"3084";"-1856";"4";"1856";"-98";"438";"431";"7";"1642";"1080";"0";"1080";"562";"0";"562";"681";"484";"197";"352";"21";"0";"0";"0";"0";"331";"389";"359";"30";"648";"104";"0";"544";"-2163";"18139";"-20302";"-1029";"-2163";"1232";"-98";;;;;"464";"594"
"419";"30";"2002JJ00";"72223";"6512";"3453";"0";"3453";"3056";"0";"3056";"3";"0";"9685";"3100";"1900";"870";"0";"330";"47584";"47159";"27";"398";"2203";"1919";"284";"3139";"835";"321";"1983";"74768";"29876";"23360";"6516";"18333";"2856";"2837";"10176";"-7339";"19";"7339";"-396";"1743";"1719";"24";"7020";"4760";"0";"4760";"2260";"0";"2260";"2631";"1865";"766";"1411";"81";"3";"0";"0";"0";"1327";"1556";"1435";"121";"2399";"416";"0";"1983";"-2545";"72223";"-74768";"-85";"-2545";"2856";"-396";;;;;"1855";"2377"
"420";"30";"2003KW01";"19388";"1738";"913";"0";"913";"824";"0";"824";"1";"0";"2684";"601";"436";"77";"0";"88";"12855";"12735";"13";"107";"725";"671";"54";"785";"220";"81";"484";"18452";"7091";"5368";"1723";"4950";"462";"456";"2396";"-1940";"6";"1940";"-191";"371";"364";"7";"1790";"1188";"0";"1188";"602";"0";"602";"729";"506";"223";"381";"21";"1";"0";"0";"0";"359";"344";"325";"19";"585";"101";"0";"484";"936";"19388";"-18452";"1207";"936";"462";"-191";;;;;"420";"555"
